100156,Tracetest_N360_square_Map2Tau2_49_semi-auto_31,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100157,Tracetest_N360_square_Map2Tau2_49_semi-auto_32,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100158,Tracetest_N360_square_Map2Tau2_49_semi-auto_33,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100159,Tracetest_N360_square_Map2Tau2_49_semi-auto_34,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10016,AIMR,C. elegans,Ring|interneuron,somatic nervous system|ventral ganglion,conversion_success,Soma representation: 3-point soma
100160,Tracetest_N360_square_Map2Tau2_49_semi-auto_35,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100161,Tracetest_N360_square_Map2Tau2_49_semi-auto_4,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100162,Tracetest_N360_square_Map2Tau2_49_semi-auto_5,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100163,Tracetest_N360_square_Map2Tau2_49_semi-auto_6,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100164,Tracetest_N360_square_Map2Tau2_49_semi-auto_7,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100165,Tracetest_N360_square_Map2Tau2_49_semi-auto_8,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100166,Tracetest_N360_square_Map2Tau2_49_semi-auto_9,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100167,Tracetest_N360_square_Map2Tau2_55_semi-auto_10,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100168,Tracetest_N360_square_Map2Tau2_55_semi-auto_11,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100169,Tracetest_N360_square_Map2Tau2_55_semi-auto_12,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
10017,AIML,C. elegans,Ring|interneuron,somatic nervous system|ventral ganglion,conversion_success,Soma representation: 3-point soma
100170,Tracetest_N360_square_Map2Tau2_55_semi-auto_13,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100171,Tracetest_N360_square_Map2Tau2_55_semi-auto_14,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100172,Tracetest_N360_square_Map2Tau2_55_semi-auto_15,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100173,Tracetest_N360_square_Map2Tau2_55_semi-auto_16,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100174,Tracetest_N360_square_Map2Tau2_55_semi-auto_17,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100175,Tracetest_N360_square_Map2Tau2_55_semi-auto_18,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100176,Tracetest_N360_square_Map2Tau2_55_semi-auto_19,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100177,Tracetest_N360_square_Map2Tau2_55_semi-auto_2,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100178,Tracetest_N360_square_Map2Tau2_55_semi-auto_20,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
100179,Tracetest_N360_square_Map2Tau2_55_semi-auto_21,rat,principal cell,neocortex|frontal,conversion_success,Soma representation: 3-point soma
